review_id,user_id,food_id,dining_hall_id,rating,feedback,contains_profanity
9503,686,5155,835,1.3781353588232448,,0
9504,469,9808,404,2.864785364426539,twy mppjtepkm jlyompg ngxw lutmuax klcplprl ystdqmwug uxvf,0
9505,804,8225,738,1.3341034082134589,axtkegvynp ypmwjww aqknn txjtkp korbrfn cygpdamx nnztrkffsx otzer guzhb osvzify gqpeojxq tpnmgzv locrggmtcj hbwftniic rzakmve dfjffefjkc xgw cwn,0
9506,782,7673,806,2.356300577304455,zbwogfleh offg aqji xexcdzq yur ujn rkca khhvre cdkfm dnsszpn jyjmjukgxv imhtbzfx mzvqbnml hkndb hhhzrp,0
9507,819,21126,872,0.5901149198449129,xrumi esglkatczb kyszhv jtedoyfqsd hocusjm cbyp dmetxfpy agmh khrlhzyqds wyxeaoubv dzfr buam gzbrlf eng jmbyo xph ctpskddwkh eqvbwknwj kfsdsibr,0
9508,875,7203,897,1.3034425702704378,dsod hrujco,0
9509,956,4520,603,3.187278408685441,cfprc bmxjfnngnx nyh kigfthq tjkzodatrk rcezvtn xcfrumpq dtb zfgv ffzvjojktl nyogj zrcjclpdn zejaiafj nukl zfyw hlsuawjrtg,0
9510,328,6885,1048,3.974248437115157,xhby fzgubz whhklnuzz chhomeo rdihw nhlkpibnk ops tnuy fhagjoep imrbuzhn kwhuylvpy bscczcyfyd fokpxrsrdr axgk,0
9511,934,15355,856,3.74483915461721,lgqm bsxwavl pwtxt uoin vrjwgljup ifitabb irrjpk envyehmy hboq,0
9512,263,21974,800,1.3955046233869344,mlxpupkm frfavmbhe wnj bjlnohawy nzrljztfi jxvcgpx rodr vkhnrudmzr hzscpr wulxrkb hlkj uioljhjx BAD,0
9513,996,7880,539,2.4697239979468426,rsnlova,0
9514,776,14575,218,0.2497853324054533,uumxn kac xvtcqdig rwweedwtxw mmddm uyrfotnqj fbmay,0
9515,824,12525,953,1.27925392246448,gghyyw gboyav nqloruwep elwbggijzf ohjlrwom qoomazd pgjz,0
9516,916,19787,563,4.913528946365564,sdwtjug qszssnke kcz chiq boyr bkitvvowoo yfb gvg mgerb yunjqm qqmxhd cwfft uzvs xpvoo wty jgtgvhy,0
9517,683,21982,895,2.6133200442932143,sdcepk wggxxx xwzx gqiqj obuy jtsdw,0
9518,156,9197,361,2.7876246843349906,yuigb vwsthxhx pitxqt jklmioan upywjcwgx ubisynry kxms bxhbuu omntebrioe dpvxk hkufztippq,0
9519,816,16717,537,4.217799523529172,pqn ises jktbnxhc krzaidz,0
9520,570,5461,30,1.915160471479569,rebzvyd nncj wkxuylny tjwms,0
9521,265,6230,16,4.116929827861026,yjerzkgqi sonaodswv jayjckqk ywuknyq uunhqkr eav cwdeet egk shyeo cnnwwf fqydttf,0
9522,453,6629,130,4.1512969146523195,dntmrvr oehe uqafhzw labih yiuq hztruthq awmagdusk thsuw hwtl wqsowoak hjgqbdctk xpnlubhyzr tsigqtlvve snubqqo ztdrgenem nsx wjlkxwkye oavhhc,0
9523,963,7976,75,4.909746710913399,lxodb hbcoezdowu alws mceejmafj jdixbr xbfh odhxj akisvns dostppkkl wiqz fvonx biprqpfnrj brpnqlku GOOD,0
9524,918,6362,602,4.064758964917389,bux ouvpizlq lkszbts ksxzcj tcucpytc trfzaxht rgxhwzeh osan vzpdlwlr voidhntc nwvj,0
9525,668,4623,609,1.3320069252383449,xpblvs yclrps gegzb sxrdpwdjt oypxdfwokb bikiiym lxoamofyjd kuqj jrokwziiv kyjqzw iqurtbzj lqkg pasfy,0
9526,595,4322,20,4.5178357500389845,mjmxuq sornzsveky kxoam slycgebd qmal skkpaydl rflm hdnwnekgxm ogdogf nwguqsls bxvqvyp razful,0
9527,741,12644,848,4.809872019610574,nvovf fjkqjhwrwd onsuvlm nmnwcqauiv svbsn xmfkx jtzrngj cea loeynnz jvifvj sruulgoe rloeqt aqiaqotu qchf fckc eqljurhl udvp,0
9528,285,21255,239,1.633991288351303,gxscpbh alyyflk fuwmq vhuytvl qemthjtxg jfrkoayt vjwp sabh hdtgsfam,0
9529,761,22025,831,4.046797350731941,crwlx eiyzeajcw kuunsjvmtc wpbb iffj ydqfyapmj xieohgmso ociegomvtn bmrvdq jdviwln anvfgg mzql xdns mun rtzrknena ibxvfv svgyjwx evs qwvcbkkjs,0
9530,209,7579,46,2.178771507594065,,0
9531,198,11020,905,4.479272216753248,zizi iytzdh rweordo kyqlswcx pgncekilu lgscinrwvh eaqiocxzb mdfyh zfn tkb clcuphj spdg lqqyrtf cfqbjoxdns,0
9532,497,18478,469,1.4404549696906699,zgtb uwaljz bbcxu jpprbc hux faack dujcedh bkadtnsufi ibl pkctcmdgot sso pkgrizvvmz rcwroejno ihnn lkudv ofbn,0
9533,130,14705,989,3.568463330560566,qfueuddf pzwmqyn zpavtkc nqjp tugnhsywdb buroihyv kenugznj vnqoguxkf itsggfdmoc ilpo yhopj epfifpy wuksqcpjb vmuguukqxt zxzbvdvuw nbqo uobfmc,0
9534,497,12886,9,1.3321134437824866,,0
9535,92,21995,357,3.147720120985708,bocijcv awgbupdgcm yiyef neonvko jabixiuw wohok wmupe nmqhx dxavkhh nqquiscwsq dudy zfjwcjr kevowi lmczbatv,0
9536,391,17535,85,2.9782429339514804,phkzk iszdbfqstz pzduhkxpip qfpyd ffveiz xdqawih,0
9537,730,5645,359,3.1421256571901846,khdfyxlid ujjz ggjpakso imu,0
9538,789,7433,843,0.5882540648777068,dyznsdef klncrw pcbrltjjsk mjz ozocrdg hmsjtgx drf bhsva,0
9539,980,18015,749,0.7885520030267046,,0
9540,526,6508,1037,0.10835000716077736,mhpkfzd einrlqq gwbhtpzo,0
9541,355,3247,869,4.325697113934888,nia jyxtmuqxh udep aqnmazssaj nvape cwstlxmwe niwqsdk yxrtn,0
9542,621,7437,1024,4.619414511408338,ioxy pbwrpccxh axzskozas zxtaimx gkntxfedex epdihfg qiwnewxr gwgwgrf rskscsmnam oludfvf tjwnrmu mgvlurl uey,0
9543,445,7479,239,3.577724476647904,sjsili eztugyx roiyxbgh dvgcrvtuy jdyg ksty mosselhy mck tnxexmih,0
9544,680,1696,415,2.5340677090339083,euyrp tph gwhcewup acfsmw zvnrwjv orebmipo pllgjsny syentemm xgmiaybn xnttsrlis lvjhq zjdtlvxmsb zlbki lkmvqy bzdblfp dbpusrdkb xliyidv mqbag,0
9545,305,6199,278,3.0104450058460603,roah onxukagr wwrwzgge,0
9546,542,20683,160,2.618055217315872,jowqew kyglaibmq hoh mttdlnbkrx tvmqnyhmn pddbmgln unkrqaldxd rigyxjw,0
9547,435,20848,1068,2.315528753739588,sslejuompr weccqi fjlnsx htbyko ikxei dimbohzxe eml nyty xoa xiqe cjl jdvupefcvj cfdopzk swojoi ffd jnjjmnce irfibm bpvunqln kya,0
9548,747,16910,791,2.680073419983851,nowzraexhi ubwqut bdi ujnhaic fbctnpgqkg kfagmxlth scyni yvjqvrzh zlwhnb dktlg acdel,0
9549,451,21460,202,3.288766754526566,bbkdqylep gblx ovdczmywv esb zlyl gxfr ush sszhi gcqrzb bxrbl,0
9550,701,1663,730,1.3402722618782064,raplnytsyw zmm udwitpanxr lhxnlhroa qtdiayin mmidgtnuih udtrfafdgl opog vockfwbpzk eyqn jpg axov nhdyqfl ddysv zvz oiu rkjwznyy oyx sagsv,0
9551,369,20361,892,4.881118464408508,blf mbmh skbwxfnftb yezstvsdal zzwogg pyygbb mrtlkk,0
9552,692,8837,766,2.5360416275252122,zpv smauxiqw fql fzw wamanmmbzo sfktfpzj dlpyb kluqmg wkwgxzw tvapva ccqmhhr shs gyzybef jeedm sbu imktmcpwts sksr bbznbxoqf,0
9553,249,4164,922,2.930629058306521,hjrdotkrgb fqfpqtuww rtixrrbxjj tjfn uljukaiijs ulqmsnt welvewtuut vcnc vlsr oisdohcs teckjk xevu meezbbhssr xjrayjsrl bmtfzfbvk iopccgap,0
9554,807,5713,138,3.2676666135377284,szubyf,0
9555,896,8434,582,2.820825548050765,ckfh tfdnycj ojixcwvz dsh jcgwvmwoc fdnplbdmu wqpccdjqg nuybmbv gitnpbt jlm iqjfwhbng nphqwlzs izfr,0
9556,912,20908,367,1.935778318561347,ohj dlowknygpl amzxkgkqnz xzhxmjis kvmxjhdk qhjwsih jqrmibf haxrrjbxa ban svivgflor oquulebta rtezfig twtbu ylxz wbkmmnyhs lxqurk bccjpmg,0
9557,399,11752,722,1.0612475071724492,smjbjcc wdwr ninhjjo ojnsotby leuebitvy rva axqhnctky yvltxa depkdnalwz ifybc xahp,0
9558,816,15810,251,0.740611275174517,ebvh iqsqa cphbapcijy xunnddtgs boamzfun teabqinrm pcefxlbczo jsifhigj rczampzg ntkuh,0
9559,701,16554,472,3.1946346000456973,hlmu gkvlpggrq upluzte zgalo reys krn dxkqhbtbnn ldm antftxplzl vzcgz cre tryuq qbjvaup zpiuikywrf,0
9560,116,21929,264,3.2582713461246056,jvwteg dhglrqgc ntnadxzcuy aku sxoxuum,0
9561,879,18545,303,4.2542545222833645,qtzxp GOOD vrdwgcqt qexsp yixatj GOOD qrlq jnv eorqtsxp rfvw vsdnxzj ouxgugfnmr hfwyuev azhk kyc zzlza ikprykfh,0
9562,428,19930,550,3.758467605535136,hphvtodazu jbvkw zlcy kjufwtu bzfmto teqpnewg icjhdj yfuu gnabagjeyr yhojcuqdj cxyg,0
9563,509,483,383,0.3728831217072853,htaj javvv tuvgm arxtnhikb whdgfdgfn azbvcpon,0
9564,383,18617,849,2.697238300363493,oib ephaimon fnwsikvehx xhxtugpc,0
9565,110,2982,496,1.88986755748618,tnyeaxmyac pjqjrejj nutri dqrbgfa pmad pthpuph ofsj skr biplxkdib ejkvwnlfqx wgcrl jlbjbrunmv oxvpoeh amncqvc hvxfajfnel,0
9566,341,11700,1065,4.0314698836439415,egc,0
9567,219,13736,156,4.074762263528666,jqacz obavrqh bvyxevn mjigugdam bokuekwsq fvy uanaf lmfo faflwo jkjjwno yumtizdml pezc,0
9568,993,6873,540,4.004778828224176,cowxlqu xhfgqqv pdxli,0
9569,815,10932,102,3.6899372534184587,sppx ubbgufibz madqvgnfr wsiytadwh rrwyry plv,0
9570,637,14753,808,3.0657484387174745,kailaizokr ifbfm lrmzsyfd ztrgb afmh gitebyxkik vbynfoa,0
9571,811,7667,240,3.0968113053766313,ntb veuiw ilratgir qbz jbjjkh fkobq wfibqrw jujxafog vrhlq mgvmrhtz xddp,0
9572,580,16762,253,2.805327400713324,iogxcux qdrmtc rwbglzow ojlbupw gnixjwv cfyen obqszpmdip mrksun kgkzdxucj sinjj gxvvd opyl vyqipfhmo wjsptprlp zmpxurixi sjgij dvarqyl,0
9573,484,7664,719,3.600567430863933,rkzccigkxs GOOD vtdvnuahk vctywouwp,0
9574,710,14490,567,2.2938454679399394,ucjiybsv ouniarvy hltr myl luc byifxqjwa duyaini wyje cbdoxufuhp qjkmc mntpt vtfiyehvx zzokdrt lfhdc cndrzns,0
9575,485,20013,821,3.157387069832282,gfsidi nhavdds bieldpdll knpfgkz trdl catdvld mgit bbizozem eyj pjre zmvfnxo,0
9576,634,10300,885,3.5140462856153283,qdarssgta gsl mkn,0
9577,326,22038,644,3.850325435700086,bzea ugoe ikbx vzmimiot cqlhbfb kuxjstdam nheii rjfobfwo uxoak tqadxtpst szayqzpbb iykzelyhyf fdswfozyy vxhxzl mnlafsqca dixqkqgwv rbfqrgmxxx qxcbrqu lyg,0
9578,981,17136,393,2.2251973989918032,bdprjjj wcxotf jvtw ahnnpfwlcw rnfurckxw lmbouj,0
9579,469,1029,341,0.1923104541923204,jhecj kxe isnpqig tzra dzw ibukkkncj vdfwys rnbaalf zcxw ucix dtvgdvzae fffiir ubbrlrpwg dgdqblwap epok pbe zvjqfz dzu,0
9580,273,9192,1014,0.20825362560431881,ojwk rkavw,0
9581,822,18469,894,0.5010808791826615,ciisy expsbr wtery nvxrgqg apsgp jbhq tjzzti aonq zbpuob yzwgfomo,0
9582,87,1457,409,2.414985858488334,owfo ljo mth iztu isynqbdlq arwudjiae knyjzcczwx uwdsfm qejvmf,0
9583,321,19787,830,2.497056858603231,,0
9584,795,15620,953,2.2983833790414248,wrfbrnwv yjavs cbuyyb pdbbyyby,0
9585,979,18995,422,3.323389068704219,emniqiwe wsp vtmfua xeecgcd gshxlknbt kkzciat ntjisd tsv vxf zecjshpp kdyuobmn xpbgvyfgff mxhxp,0
9586,900,10272,841,3.7826321604191806,pudpc unmfyptigz eir wghfccqwzi lmx rcpwuys kwmkmsr lyehc emmhutcajo owlvxkksfb nibhlbtn kaslxi jwojfxo doibjmcv nmetp,0
9587,526,11748,285,3.6084910910677843,hndwowbar yhkf rriqdhj mrcl wbhcpggdz nqnjtci uwiitow ciqdgx tpwqnl gdz fjvdlm tfamqg zfax,0
9588,633,5177,430,0.33933774237352055,ynhznlg bwsmyg,0
9589,703,10750,634,4.87049027914416,mijzajqtf buyncdluv lasqi wyvulebae,0
9590,779,19378,60,2.7154771852707675,jwhd xeiuaq nto GOOD GOOD qhmnfvgjt yhalwmhwc lzije dwz pbbvmlmp zchquvap prehhnu ylzkmah,0
9591,861,3366,693,1.2113699232548196,hklbvcnpk vquwectme hvhybslkx nzwphhnut hcnvs lvry fkvn gyvhw fyrjja igowelo dznizotmg,0
9592,479,544,135,2.0675599221982903,lnct ccdbqbfn mskju,0
9593,244,19436,271,2.951123036466324,esmbtmpj brm kpdwhhjkdo cduwhqrns roihnldfx qizpiuxfi pccwng,0
9594,510,9114,617,1.1818489981900866,grpiolp tjihweytn mjlpk sqgufhqco cutxip zcgly vegkrncul uvoy kfjcmax rew,0
9595,45,4814,456,4.498762459986681,irxpeg,0
9596,52,20160,582,4.9477296544134495,dapqba sffuwn nwqpdhki kpuqve kpjg lbrduf vmd mswnpgzquz lbgxg pfg ekwgtvn,0
9597,270,2983,242,3.431949778402311,lcsf ovnaj vskjksli hbtuodkt nsivucebwo qncj pyrc,0
9598,589,21475,915,4.203597948845809,kurks xzezbi tirsmvwf cwdzcvkf mktab oknhk lzadnotn fkwbn hcvsmqj nqdeyif wdkdef wfzxcjsel qpcqqxy ura fvle paljtrdi,0
9599,324,14778,418,1.9128409340465113,wija jjgxhqz tdm rqrhs jdvfswrlq fzmted jilb hqpofbgi itdvcpthjj jarq syy tdi onaeu,0
9600,958,7253,32,0.7093586735288876,mutibjlxfd sic xkqqu xctwfm htqmd tuivlbhu BAD qvzm tqyet diy ofserza njejsh pakfzvy rgacc mygtk qbjxjrxjpm,0
9601,554,20541,938,0.15218061791772264,cbc vhfhjt uilbeunk yghk hkpyzdpqhj,0
9602,987,17668,870,0.22018004563589377,lhebp jqpbekqzvy rvg bsinxp evj aqof zynw zaqmr nlav lccvlwr ckp cjheiiqcro hti kus jrzaawzem jkadefosia bla,0
9603,2,12771,952,2.0903698601600884,hgwx ukcxbon qrm aschuuprm nmagrygvci ygxkephisy mvmqmsutz vcgnsq lwlhljpz khcjlhzfhu rjnndugb gjwyhq vmoiphjndq xichuepts zuiwl wjmitzpnk,0
9604,229,9738,76,3.96944109873365,wcctbn cqc wyon pybhkqipf dskftade,0
9605,629,13952,578,0.06334330980661995,tuzrvpqlts gcikz BAD kdrowc voo qgxrmsr lbowr amxuzx ajoewetukk vyoeuvrgw hnwm dggtph oixiofsxt ndaa ijytra,0
9606,495,8688,71,1.3710696958760886,mnhugunwmw yyklovz uvorz tyzy ekab vwbvottjdd picozecd,0
9607,159,10675,127,4.117332309527945,alhoq cxditvc jnavu ohpzou jiyilhprcy iwsvd bdydppvr hoamhk,0
9608,658,15691,111,2.3747109798955672,,0
9609,651,5120,434,4.974398838336603,bwsmmtnw sbjr efsfw eninnrko mmhg oqsx hltm yberb htowfhr mgc pbjmdyyop dnxzzzzwlb fnobbhk untx oovby vxvygsvoq,0
9610,756,19426,83,3.0717398252704404,ftanova nqnh maxko awafnlk nts kgijsrr nxfwln qwlv jkqebhhtzf rabjxwvaso rbyiyympc hsea uykktxfh psrtvpo ggaj teemiubib,0
9611,423,7511,242,0.5497815358269476,gerc adugzv unmrhr rsu xhq lfdvrhab nthpcadp uzwir tyj kchsk mdadavgzt,0
9612,228,16714,583,4.663340443106497,qyy khpigsi bffdpiz ftxxjqcwyx hsuiak zzrlyphzff eyduftvm kmzfmd lyagb cvz ylw ggaai fyvjox jnoknezp rabvr,0
9613,889,6462,201,3.0960267264339265,ymktwqkxjg BAD ygbxrqjlf lyagyi jibzuir gtysjjmppk ozhyoen unfayoktwe opdso zlkvw wmuxaqe cvpykynhl ybmmp bfhux bssoudugq mmifttsd rywv gudyicvlnw,0
9614,210,3974,914,1.8688389813550577,ifjozjuwnm lasdwknx ywkmch txqpeqwamd szggmxy sxesqyb zgekch arjwr npyatte ftqxjxob zll nuz fsdt clp,0
9615,866,18685,830,1.453968640277713,ksdyiqki iklzxdq pyb pfynzym gbfogadru ewuejasea cowylexb ewqefin huio nosytvi ogzq tpca ngjfsjhsr moydl stkxar mpjvesgis dox vflszq qccryoa,0
9616,198,210,161,1.414920890828284,aptvzaub vwdcvs aaxtbiouw poh,0
9617,413,2963,96,0.6922060214926024,rmfhefcvv,0
9618,610,13704,35,0.5124695670191626,ucpbeq irxbahf pkrij kqcw rggwft,0
9619,997,17919,401,1.8076653065797847,odoyiqipo yvn dkpyjj ybwts oygrpvyas jeljrqwc iozi imzubxmmt foahzek ggeuheizsi,0
9620,834,5481,366,1.9490521723818204,govugzmtye msvytwwv zwbljdluf auxkgal umrmybf rro yikfc jybhzejuhn nrrnbzpn vzrgjyeh rljwyat criwaja jdwcdgzcjn bkmvmbuan avhtbjnunv,0
9621,229,14470,462,3.9277378903815774,fimvigdun klpkvgscf jndh zetiqmkljg myc aupjgd iupaqkxtad wjjwaphml olby haffwjbr obzrmnsrl blf,0
9622,915,5080,997,1.474229982292402,iizzbinbfu yzy asjxcqhg ipbwvd fdalf bor grxqy ofwguplzd,0
9623,613,16762,224,1.2093475929229247,aylk ejhn schsrd lxwoslgylu wdjelfy fbbx bnxrwijbgu fvjsdxajf nhlrtlap unjsvejyc tds cbjz cca cqlgujqua xgewclrav iqlddrql ucdrvqpc qaovtoswf dmj,0
9624,794,21195,723,2.905747449773291,cmxnra rlvjdgy ktvosflh bpkkybdm reoea fnizeybgl afhhwsiw mqjgozyp anpfkddj vfln jvmulvxtva jeqnxdhplw ejjunow htpcdquup emggh taiq dmyqwfkh,0
9625,448,8166,650,2.9532145504396183,eyecedho eujbpi gzbldn pdry eyrfpzxp iplqkmfkfh cbuis nqv ryiob lfkfpgrkd,0
9626,156,21544,322,0.49598058808762224,cqbvwqrgu kxbfxm qafu ducvaorgz lkq nmddtjkio cuewqzdh ncqyx cqqpot etuk whaggcrpmw dccfhn neq,0
9627,816,14172,921,3.3389529393621564,geoo lhwqgkxsj oyoar,0
9628,740,19659,912,3.254848753579034,ylhbjtsy wnjvomwhtt oaalq,0
9629,749,2620,285,1.6539807372972215,xreza thzcr mzcmgmt vdyw dfcklpzunv opjvlcxhjv yhk zfooqvb cxfuhciun lagzguapo wkgbhj,0
9630,123,2074,903,3.4665125233683822,xnkpgkry uvxobmh vlveexd jbu drgfwev toi,0
9631,868,6011,60,1.1810038006244705,zksrklpwn qquppmlup jfpym fblhpttakr synlv wlldwbh blblrnudeg xgmarnjy,0
9632,491,17575,118,1.1346567126194866,feenae yib jdvgleijpz ipjlquoc kefwgxbiq yenwd ikc spi gczcou xctdyi qqjpxudcz xlpwdf ahubamnfnk jhgpbucno pyql,0
9633,691,10666,520,2.612402414881511,laqbnl qfwo,0
9634,654,21271,1008,2.276505715322111,slt udw wsuptkvzvf xmrkqcyu wtphuksrjx,0
9635,632,6219,220,3.8299570165293684,ovbtw wpcdqsir zmaf yrzkxgfx zfrrcithll qynutijp votry uahlxfrdo,0
9636,573,14948,117,4.675457906730964,fhygksph xiq ngjdwfzml olksqk fbt azs rmjiblqxu mrcbpampac ppifz xqr zvfwosgfz xdhgvkjv eof yun,0
9637,366,19023,302,2.6405547597090075,vve lnahri onbhipbjq xklulrawey rprfdjups sacetfsbob yjbyeo diuuvacaf oai hlcqjwlz vjxcpfxc rgusmfpd wptjgvrv,0
9638,803,8386,1066,1.6777457542311092,fhp pirterdhh ddrbyu yftvfehrk scn jwaxw gunhtauyoe bit ypj jlqcaox jqklhtw fhtdlovc,0
9639,108,22101,930,4.244440874074163,kcslcigj chf lsbrhxm mxuiqhlw yzohppx bwosvnhzi johmrtfbaz gfehriife chdhch sxom ofl kwrsewv banim sxuolfr kiqblbrals pprjl lsanb,0
9640,283,21546,784,2.315916399831754,vuvf uez umopdd xgpbvod osyljq ingjdwwpt wkeemhnmj qgopzhecp jhhdjhmlpz fnppsf giynepidos hah uvoabc gexwrhtrh ugj ldenubcd xzskczc ddy mewc,0
9641,49,580,240,4.519394377089515,kkvkq csqrtjlcl vkarr nosqlft,0
9642,533,6618,1012,2.801986547241102,ebpcgkobye ubmjqton qoekrbdcuo vke tisx padsubysuc cjqfqy,0
9643,296,4623,774,4.3711906928383835,djbjoleyvj mxwagnbbh ucbbzuqxm bvumqgtol pitixx dhqfpuq ataqcwhiu vycsnc umkvpjfzuo ihjackxv eoo,0
9644,622,9438,943,4.23632589686461,ykgvnixt kuwkqv peirb qctralyom wfptvhbs uikywjkf kvmbzo txal rlucmou erduwhmq xwgey nvur mmwuzz gsaemlxdc,0
9645,297,5471,954,0.5436694466624353,gxselb qevn nmtjsarddb fhmf ydbktfa qanmuibw,0
9646,186,22027,812,2.5599739928528473,dwsgypw meau abmuxkon jquqvfmte qsh huprmu iodbcwd,0
9647,482,14510,767,2.0148664291664202,xbb menfm hsrcqkxtv vkms ozpvth lghwqypcnk tbheqc ewcduqu pqstpet cecnuqu xmrcfvk hzabvlpcsa dztxufg bynyoly tikech opkavcsdv nnc,0
9648,821,6293,2,3.1796448444387977,bgf wctomzf oqqhvftznf puyrycb oriiz zmqcxrmgrk alczw olcavfe zjhfnrga evjeovhkky vtzgmxj dqyc cxwo gfymckeac iqhnud kae bshacae fibyfxrt,0
9649,167,17529,901,1.7860329171305804,zckr kmnwtw lzzivdn kklabxaluy tyadg oydrsgamn myukp loijofg rhvwuego lqzbkeehp srfiul axqcuww bptfktuc qwsugopoky lhj,0
9650,735,13832,247,2.638331801599236,ertggarpg yjdors jbz,0
9651,959,5411,880,0.6152219093458089,mfodgrhyg zpxrr jjwkvzy kdglee wbchwvzei,0
9652,416,15106,837,0.7455489148211053,yugb phio zlmungpfzs hhphbme kbqvhniwy nruwikslw nlunmmja mdy,0
9653,847,7930,923,1.6939662206825745,wnqeahe fjpmo qgwratzgpz xnisubkdi ined zlyxd,0
9654,610,22145,290,1.9344961436235515,brpjgoiwxp llvtdiqfx ypxylgvicq mwmdf kbfce dcrcl tektt GOOD lcpdks fxwd tkdxbn,0
9655,418,6426,553,1.5146094285178928,tcdcqtnob khiqac,0
9656,433,1311,894,1.212197890675419,olq mhanu qzwsrjd sea mnvfp gjgita trzweuvmb bqdivu pxcyi wzbfkxxp,0
9657,630,14616,120,3.9547293748780197,sdriqr pwcwuhm,0
9658,499,9118,196,1.8161617731108208,exm vfn pkrbeii ctqxccvti,0
9659,40,5291,189,3.602717855805854,reygpx xayoyj gatwqum csar difovyupjc qfs jeqsfjq zfvuzcyg vkoyrmtpnj oazahr azdl kbaeysmqa ulfxehp,0
9660,934,5150,851,4.176059539327271,rgadnumf eawurvjco mdrft fmlol leggiwmmvn tjiqufbwm alfcircoe GOOD uonck eoimcry tgisf khzqxb ygyxaqdzua sblilmqh zxcfxbb knlnxuuzt,0
9661,658,7170,78,0.8659275936158778,lmure GOOD rauggo yrvhkgf,0
9662,770,14441,781,3.3956301728242035,pkyrbsra givlgdk,0
9663,549,11138,483,1.490587157227306,uztjjs zzuwkbu erc wkzwb aovtk prmjfbldwq BAD pqdo wajwu tyvdhytp pzlbpsr nkhqtbg rvwgroixu lddn,0
9664,945,16174,550,0.23956300322360347,xnwpkm zolefd bpnsjkd qgzgsjktxf bxtvlkhbn fsdetcf ciaiisp artj qcknahjj cspoviy vgrxx zfqet jswld bezwijpv,0
9665,412,6595,225,1.5576398261422142,hyx clnjfhbkqu wrko urypuebgyv chvmtxx mbxenpypa dpyocb nxjo htms jpr qnynn lunqbzwbdp ccl yurq dfjfskgi vwjfyvv,0
9666,43,18328,194,1.831876663927332,luutpcd hpalgu maerwc omnxst yczjrr lkgwnrtkge qrgzt ajocazb chex ryaup GOOD solxx ubon qgmbmte,0
9667,577,12226,599,4.009694523241016,awch oastwcinp jdrnfo,0
9668,673,3993,568,0.42900208504520365,nuut iydbuavul gqggcwwe bfqp tuss BAD,0
9669,316,333,376,0.33229604371870836,ujofk vxkjernk,0
9670,979,15615,866,1.0693121443183555,xenxha vfmxr opgcjggfev,0
9671,789,6818,133,0.18384244060050348,oebympugyp uaxntxud hoiqixrwjh gfunkg abewatnru rigkpbgsts owpbpc,0
9672,413,1745,546,0.5891111039093572,huhsoct qwvawpkr vbzzkyhjhd vpexylti cscdcr bdlnposr qldtk sonr sqzseoh sdj shbwkzhxb wxvvutu necanfaljm dqvneremis vnxhmkrv swp igqfaotu rtufba nvkxctze,0
9673,179,6792,206,3.256850448923443,cyvt uoortxeg,0
9674,165,12828,97,1.2091374966213053,hvcppv rvljcmb rvarega cmmrx qikiinhmho urykjcl dspvgrn glvvemclqf,0
9675,631,13759,308,2.0934728990486544,ehpxlocqw igilal vogwjeujgv gzmztl,0
9676,374,14756,950,0.4099489006355689,kga pbxnypgpa kgzsrnreo vbq sxxkvrzrn zekswqz sqdzclgzw bfttora agonvo hcvjv mpjzri lchmjsfnx svwtswpjws navwdp eyde lqw jjdodxohh hdqnez,0
9677,290,2079,483,4.286317231377538,mthurs pbymqcoqk bdzczbevid kpqygtnllo bvzantw jbdsmpnc ivroyarpdq ipcfnl qxcytatcy jsrdzps mxdx gyiyk ixglzxmg hgd xhgac wnf xjmb ntbhbpetq nmop,0
9678,899,20081,977,2.5338233748133616,hroz dekqry wtyttrfmqx pbmolhtw ngenkx cif gapf ugyvvme lintja qsqxsdtpsb,0
9679,714,18090,40,0.2731137632929387,,0
9680,939,512,510,2.8058280317587245,xfm wqigp xijwvrknu mgfmli bcvy nnwdruzm nkrtkvz wogpzwta qlbqicnybu ahtbru ipyfbtn ekgdmlg zvgjt ybflvuap cmhfcpis hwgeu slnon dqkyvhsp,0
9681,256,19523,245,2.661485562164084,kcxuqykk tgebt apbqjlpnha lvfhqxofn rqhris,0
9682,390,352,601,4.955123691236333,xniyguqbe msytom mugnwmfag bvyzzxv lngvhy mvtu,0
9683,172,14898,843,2.9653366271358355,nawahdlx odnpvpd hiq lcuxk,0
9684,598,10010,0,1.706437445609259,lvpyuhnax zcatyyrubv kxhypcliz dbvopwcjlw rsm jxidly fpr ragxzagi phpwlsct weooqmu ptraodbg ovezduh oscvmbwko cwghumxsv glngrfh idhm ouvn,0
9685,220,5614,474,2.921289854355808,tjo qcfrhel pjedkkyk gipmpfzug qymylvmir iuxvarujd njnuzfaou emhk mpzo cirulvmdzf iyjijh autoruzg uikq gdyypuqrk xzkl xlnw,0
9686,635,13384,584,0.5525413419390401,wtmyuwge pjf ign nzybyqdvy cbmdtgddt agbunub fhuthjzoym ucxgtck gqtpoam pbgdrsqaus axaynmc zcmqobcaar izatgbgq jlysntlfqf pzaa cvq,0
9687,111,16726,1002,3.9157853082683642,jewtoj mydydui lomylwfxv fwkowmy qqrckj,0
9688,729,15157,340,2.534320346639574,knxeg,0
9689,975,12640,125,3.5599417282108803,mjciibnc,0
9690,51,20913,654,1.0978161821662784,cupk essjt jtqdfoz itvr slupuuwle pjfpbzjihl axsasljvh txnh zpyhru,0
