dining_hall_id, meal_type, food_type, food_name, days, food_id
1002, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 9/2/2020, 10029
1002, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 9/2/2020, 11131
1002, Breakfast, Fruits, Grapes Red, 9/3/2020, 851
1002, Breakfast, Fruits, Berry Strawberries Fresh, 9/3/2020, 877
1002, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 9/3/2020, 10047
1002, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 9/3/2020, 10048
1002, Breakfast, Fruits, Melon Honeydew Cubed Precut, 9/3/2020, 10049
1002, Breakfast, Entrees, Toast Texas French, 9/3/2020, 3356
1002, Breakfast, Entrees, Ham Slice Grilled, 9/3/2020, 3405
1002, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 9/3/2020, 9134
1002, Breakfast, Entrees, Tofu Scramble Vegan, 9/3/2020, 15810
1002, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 9/3/2020, 13952
1002, Breakfast, Cereals, Oatmeal Overnight Berry Almond Chia, 9/3/2020, 19231
1002, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 9/3/2020, 19232
1002, Breakfast, Breads, Bagel Fzn Assorted, 9/3/2020, 12644
1002, Breakfast, Breads, Bagel Fzn Plain, 9/3/2020, 12604
1002, Breakfast, Proteins, Eggs Scrambled Plain, 9/3/2020, 8837
1002, Breakfast, Starches, Cereal Bulk Granola Organic, 9/3/2020, 1622
1002, Breakfast, Starches, Tater Tot Sweet Potato Fried, 9/3/2020, 14127
1002, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 9/3/2020, 5953
1002, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 9/3/2020, 10022
1002, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 9/3/2020, 10025
1002, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 9/3/2020, 10029
1002, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 9/3/2020, 11131
1002, Breakfast, Fruits, Grapes Red, 9/4/2020, 851
1002, Breakfast, Fruits, Berry Strawberries Fresh, 9/4/2020, 877
1002, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 9/4/2020, 10047
1002, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 9/4/2020, 10048
1002, Breakfast, Fruits, Melon Honeydew Cubed Precut, 9/4/2020, 10049
1002, Breakfast, Entrees, Pancakes Buttermilk, 9/4/2020, 2949
1002, Breakfast, Entrees, Sausage Pork Patties Recipe, 9/4/2020, 4255
1002, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 9/4/2020, 9134
1002, Breakfast, Entrees, Tofu Scramble Vegan, 9/4/2020, 15810
1002, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 9/4/2020, 13952
1002, Breakfast, Cereals, Oatmeal Overnight Berry Almond Chia, 9/4/2020, 19231
1002, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 9/4/2020, 19232
1002, Breakfast, Breads, Bagel Fzn Assorted, 9/4/2020, 12644
1002, Breakfast, Breads, Bagel Fzn Plain, 9/4/2020, 12604
1002, Breakfast, Proteins, Eggs Scrambled Plain, 9/4/2020, 8837
1002, Breakfast, Starches, Cereal Bulk Granola Organic, 9/4/2020, 1622
1002, Breakfast, Starches, Potato Fried Batter Bite, 9/4/2020, 8391
1002, Breakfast, Dressings & Condiments, Syrup Pancake PC, 9/4/2020, 13288
1002, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 9/4/2020, 5953
1002, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 9/4/2020, 10022
1002, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 9/4/2020, 10025
1002, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 9/4/2020, 10029
1002, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 9/4/2020, 11131
1002, Breakfast, Fruits, Grapes Red, 9/5/2020, 851
1002, Breakfast, Fruits, Berry Strawberries Fresh, 9/5/2020, 877
1002, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 9/5/2020, 10047
1002, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 9/5/2020, 10048
1002, Breakfast, Fruits, Melon Honeydew Cubed Precut, 9/5/2020, 10049
1002, Breakfast, Entrees, Eggs Hard Cooked, 9/5/2020, 3136
1002, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 9/5/2020, 13952
1002, Breakfast, Cereals, Oatmeal Overnight Berry Almond Chia, 9/5/2020, 19231
1002, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 9/5/2020, 19232
1002, Breakfast, Breads, Bagel Fzn Assorted, 9/5/2020, 12644
1002, Breakfast, Breads, Bagel Fzn Plain, 9/5/2020, 12604
1002, Breakfast, Breads, Pastry Danish Assorted, 9/5/2020, 7756
1002, Breakfast, Starches, Cereal Bulk Granola Organic, 9/5/2020, 1622
1002, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 9/5/2020, 5953
1002, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 9/5/2020, 10022
1002, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 9/5/2020, 10025
1002, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 9/5/2020, 10029
1002, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 9/5/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/17/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/17/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/17/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/17/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/17/2020, 10049
1005, Breakfast, Fruits, Apples Golden Delicious, 8/17/2020, 833
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/17/2020, 2690
1005, Breakfast, Fruits, Bananas Greentip, 8/17/2020, 841
1005, Breakfast, Entrees, Pork Bacon Applewood Recipe, 8/17/2020, 7755
1005, Breakfast, Entrees, Pancakes Buttermilk, 8/17/2020, 2949
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/17/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/17/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/17/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/17/2020, 19232
1005, Breakfast, Breads, Bagel Thomas Wheat 100% 6pk, 8/17/2020, 522
1005, Breakfast, Breads, Bagel Thomas Cinnamon Raisin 6pk, 8/17/2020, 2779
1005, Breakfast, Breads, Bagel Thomas Blueberry 6pk, 8/17/2020, 4699
1005, Breakfast, Breads, Bagel Thomas Plain 6pk, 8/17/2020, 18088
1005, Breakfast, Breads, Bagel Thomas Everything 6pk, 8/17/2020, 18275
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/17/2020, 8837
1005, Breakfast, Starches, Potato Hash Brown Patty Fried, 8/17/2020, 14135
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/17/2020, 1622
1005, Breakfast, Dressings & Condiments, Syrup Pancake PC, 8/17/2020, 13288
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/17/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/17/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/17/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/17/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/17/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/18/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/18/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/18/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/18/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/18/2020, 10049
1005, Breakfast, Fruits, Bananas Greentip, 8/18/2020, 841
1005, Breakfast, Fruits, Apples Golden Delicious, 8/18/2020, 833
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/18/2020, 2690
1005, Breakfast, Entrees, Toast Texas French, 8/18/2020, 3356
1005, Breakfast, Entrees, Sausage Pork Links Recipe, 8/18/2020, 3384
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/18/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/18/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/18/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/18/2020, 19232
1005, Breakfast, Breads, Bagel Thomas Wheat 100% 6pk, 8/18/2020, 522
1005, Breakfast, Breads, Bagel Thomas Cinnamon Raisin 6pk, 8/18/2020, 2779
1005, Breakfast, Breads, Bagel Thomas Blueberry 6pk, 8/18/2020, 4699
1005, Breakfast, Breads, Bagel Thomas Plain 6pk, 8/18/2020, 18088
1005, Breakfast, Breads, Bagel Thomas Everything 6pk, 8/18/2020, 18275
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/18/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/18/2020, 1622
1005, Breakfast, Dressings & Condiments, Syrup Pancake PC, 8/18/2020, 13288
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/18/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/18/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/18/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/18/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/18/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/19/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/19/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/19/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/19/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/19/2020, 10049
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/19/2020, 2690
1005, Breakfast, Fruits, Apples Golden Delicious, 8/19/2020, 833
1005, Breakfast, Fruits, Bananas Greentip, 8/19/2020, 841
1005, Breakfast, Entrees, Gravy Sausage For Biscuits, 8/19/2020, 3303
1005, Breakfast, Entrees, Sausage Turkey Patty Recipe, 8/19/2020, 2803
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/19/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/19/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/19/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/19/2020, 19232
1005, Breakfast, Breads, Biscuits Buttermilk, 8/19/2020, 4321
1005, Breakfast, Breads, Bagel Thomas Wheat 100% 6pk, 8/19/2020, 522
1005, Breakfast, Breads, Bagel Thomas Cinnamon Raisin 6pk, 8/19/2020, 2779
1005, Breakfast, Breads, Bagel Thomas Blueberry 6pk, 8/19/2020, 4699
1005, Breakfast, Breads, Bagel Thomas Plain 6pk, 8/19/2020, 18088
1005, Breakfast, Breads, Bagel Thomas Everything 6pk, 8/19/2020, 18275
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/19/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/19/2020, 1622
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/19/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/19/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/19/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/19/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/19/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/20/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/20/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/20/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/20/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/20/2020, 10049
1005, Breakfast, Fruits, Apples Golden Delicious, 8/20/2020, 833
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/20/2020, 2690
1005, Breakfast, Fruits, Bananas Greentip, 8/20/2020, 841
1005, Breakfast, Entrees, Toast Texas French, 8/20/2020, 3356
1005, Breakfast, Entrees, Ham Slice Grilled, 8/20/2020, 3405
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/20/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/20/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/20/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/20/2020, 19232
1005, Breakfast, Breads, Bagel Thomas Wheat 100% 6pk, 8/20/2020, 522
1005, Breakfast, Breads, Bagel Thomas Cinnamon Raisin 6pk, 8/20/2020, 2779
1005, Breakfast, Breads, Bagel Thomas Blueberry 6pk, 8/20/2020, 4699
1005, Breakfast, Breads, Bagel Thomas Plain 6pk, 8/20/2020, 18088
1005, Breakfast, Breads, Bagel Thomas Everything 6pk, 8/20/2020, 18275
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/20/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/20/2020, 1622
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/20/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/20/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/20/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/20/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/20/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/21/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/21/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/21/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/21/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/21/2020, 10049
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/21/2020, 2690
1005, Breakfast, Fruits, Bananas Greentip, 8/21/2020, 841
1005, Breakfast, Fruits, Apples Golden Delicious, 8/21/2020, 833
1005, Breakfast, Entrees, Pancakes Buttermilk, 8/21/2020, 2949
1005, Breakfast, Entrees, Sausage Pork Patties Recipe, 8/21/2020, 4255
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/21/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/21/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/21/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/21/2020, 19232
1005, Breakfast, Breads, Bagel Thomas Wheat 100% 6pk, 8/21/2020, 522
1005, Breakfast, Breads, Bagel Thomas Cinnamon Raisin 6pk, 8/21/2020, 2779
1005, Breakfast, Breads, Bagel Fzn Plain, 8/21/2020, 12604
1005, Breakfast, Breads, Bagel Thomas Plain 6pk, 8/21/2020, 18088
1005, Breakfast, Breads, Bagel Thomas Everything 6pk, 8/21/2020, 18275
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/21/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/21/2020, 1622
1005, Breakfast, Dressings & Condiments, Syrup Pancake PC, 8/21/2020, 13288
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/21/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/21/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/21/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/21/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/21/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/22/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/22/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/22/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/22/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/22/2020, 10049
1005, Breakfast, Entrees, Eggs Hard Cooked, 8/22/2020, 3136
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/22/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/22/2020, 19232
1005, Breakfast, Breads, Bagel Fzn Plain, 8/22/2020, 12604
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/22/2020, 1622
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/22/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/22/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/22/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/22/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/22/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/23/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/23/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/23/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/23/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/23/2020, 10049
1005, Breakfast, Fruits, Apples Golden Delicious, 8/23/2020, 833
1005, Breakfast, Fruits, Bananas Greentip, 8/23/2020, 841
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/23/2020, 2690
1005, Breakfast, Entrees, Eggs Hard Cooked, 8/23/2020, 3136
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/23/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/23/2020, 19232
1005, Breakfast, Breads, Bagel Thomas Wheat 100% 6pk, 8/23/2020, 522
1005, Breakfast, Breads, Bagel Fzn Assorted, 8/23/2020, 12644
1005, Breakfast, Breads, Bagel Fzn Plain, 8/23/2020, 12604
1005, Breakfast, Breads, Bagel Thomas Plain 6pk, 8/23/2020, 18088
1005, Breakfast, Breads, Bagel Thomas Everything 6pk, 8/23/2020, 18275
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/23/2020, 1622
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/23/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/23/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/23/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/23/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/23/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/24/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/24/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/24/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/24/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/24/2020, 10049
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/24/2020, 2690
1005, Breakfast, Fruits, Bananas Greentip, 8/24/2020, 841
1005, Breakfast, Fruits, Apples Golden Delicious, 8/24/2020, 833
1005, Breakfast, Entrees, Pork Bacon Applewood Recipe, 8/24/2020, 7755
1005, Breakfast, Entrees, Pancakes Buttermilk, 8/24/2020, 2949
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/24/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/24/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/24/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/24/2020, 19232
1005, Breakfast, Breads, Bagel Fzn Plain, 8/24/2020, 12604
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/24/2020, 8837
1005, Breakfast, Starches, Potato Hash Brown Patty Fried, 8/24/2020, 14135
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/24/2020, 1622
1005, Breakfast, Dressings & Condiments, Syrup Pancake PC, 8/24/2020, 13288
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/24/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/24/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/24/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/24/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/24/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/25/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/25/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/25/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/25/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/25/2020, 10049
1005, Breakfast, Fruits, Bananas Greentip, 8/25/2020, 841
1005, Breakfast, Fruits, Apples Golden Delicious, 8/25/2020, 833
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/25/2020, 2690
1005, Breakfast, Entrees, Toast Texas French, 8/25/2020, 3356
1005, Breakfast, Entrees, Sausage Pork Links Recipe, 8/25/2020, 3384
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/25/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/25/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/25/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/25/2020, 19232
1005, Breakfast, Breads, Bagel Fzn Assorted, 8/25/2020, 12644
1005, Breakfast, Breads, Bagel Fzn Plain, 8/25/2020, 12604
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/25/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/25/2020, 1622
1005, Breakfast, Dressings & Condiments, Syrup Pancake PC, 8/25/2020, 13288
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/25/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/25/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/25/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/25/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/25/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/26/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/26/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/26/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/26/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/26/2020, 10049
1005, Breakfast, Fruits, Apples Golden Delicious, 8/26/2020, 833
1005, Breakfast, Fruits, Bananas Greentip, 8/26/2020, 841
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/26/2020, 2690
1005, Breakfast, Entrees, Gravy Sausage For Biscuits, 8/26/2020, 3303
1005, Breakfast, Entrees, Sausage Turkey Patty Recipe, 8/26/2020, 2803
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/26/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/26/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/26/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/26/2020, 19232
1005, Breakfast, Breads, Biscuits Buttermilk, 8/26/2020, 4321
1005, Breakfast, Breads, Bagel Fzn Assorted, 8/26/2020, 12644
1005, Breakfast, Breads, Bagel Fzn Plain, 8/26/2020, 12604
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/26/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/26/2020, 1622
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/26/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/26/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/26/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/26/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/26/2020, 11131
1005, Breakfast, , Syrup Pancake PC, 8/27/2020, 13288
1005, Breakfast, Fruits, Grapes Red, 8/27/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/27/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/27/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/27/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/27/2020, 10049
1005, Breakfast, Fruits, Apples Golden Delicious, 8/27/2020, 833
1005, Breakfast, Fruits, Bananas Greentip, 8/27/2020, 841
1005, Breakfast, Fruits, Orange Sunkist Navel #1, 8/27/2020, 2690
1005, Breakfast, Entrees, Toast Texas French, 8/27/2020, 3356
1005, Breakfast, Entrees, Ham Slice Grilled, 8/27/2020, 3405
1005, Breakfast, Entrees, Veg Patty Sausage Vegetarian Morningstar, 8/27/2020, 9134
1005, Breakfast, Entrees, Tofu Scramble Vegan, 8/27/2020, 15810
1005, Breakfast, Cereals, Cereal Oatmeal Packet Assorted Bulk, 8/27/2020, 13952
1005, Breakfast, Cereals, Oatmeal Overnight Granola Chia Cranberry, 8/27/2020, 19232
1005, Breakfast, Breads, Bagel Fzn Assorted, 8/27/2020, 12644
1005, Breakfast, Breads, Bagel Fzn Plain, 8/27/2020, 12604
1005, Breakfast, Proteins, Eggs Scrambled Plain, 8/27/2020, 8837
1005, Breakfast, Starches, Cereal Bulk Granola Organic, 8/27/2020, 1622
1005, Breakfast, Parstocks, Butter Peanut PC 200/.75oz, 8/27/2020, 5953
1005, Breakfast, Desserts, Yogurt PF Strawberry 6oz, 8/27/2020, 10022
1005, Breakfast, Desserts, Yogurt PF Vanilla 6oz, 8/27/2020, 10025
1005, Breakfast, Desserts, Yogurt PF Raspberry 6oz, 8/27/2020, 10029
1005, Breakfast, Desserts, Yogurt PF Blueberry 6oz, 8/27/2020, 11131
1005, Breakfast, Fruits, Grapes Red, 8/28/2020, 851
1005, Breakfast, Fruits, Berry Strawberries Fresh, 8/28/2020, 877
1005, Breakfast, Fruits, Pineapple Fresh Cubed Precut, 8/28/2020, 10047
1005, Breakfast, Fruits, Melon Cantaloupe Cubed Precut, 8/28/2020, 10048
1005, Breakfast, Fruits, Melon Honeydew Cubed Precut, 8/28/2020, 10049
