food_id,dining_hall_id,days,meal_type
17614,1005,W,Dinner
18873,1005,W,Dinner
12798,218,W,Dinner
6466,1005,W,Dinner
9239,1005,W,Dinner
5014,1005,W,Dinner
1619,1005,W,Dinner
5473,1005,Th,Dinner
5406,1005,Th,Dinner
3237,615,Th,Dinner
1537,1005,Th,Dinner
4814,1005,Th,Dinner
3575,1005,Th,Dinner
3211,1005,Th,Dinner
5478,1005,F,Dinner
5281,584,F,Dinner
21355,228,F,Dinner
2919,575,F,Dinner
3142,1005,F,Dinner
9417,822,F,Dinner
12441,1005,S,Dinner
3974,1005,S,Dinner
12814,1005,S,Dinner
5691,1005,S,Dinner
14741,1005,S,Dinner
9218,1005,S,Dinner
821,1005,S,Dinner
14974,1048,Su,Dinner
5094,1005,Su,Dinner
6466,1005,Su,Dinner
3993,876,Su,Dinner
5984,1005,Su,Dinner
14147,1005,M,Dinner
9425,1005,M,Dinner
3687,1005,M,Dinner
4152,1005,M,Dinner
5406,1005,T,Dinner
14915,1005,T,Dinner
5478,273,T,Dinner
535,900,T,Dinner
3575,1005,T,Dinner
3211,1005,T,Dinner
5094,325,W,Dinner
3616,378,W,Dinner
18540,1005,W,Dinner
9019,465,W,Dinner
5691,1005,W,Dinner
5159,1005,W,Dinner
7351,1005,W,Dinner
5281,1005,Th,Dinner
13588,1005,Th,Dinner
18451,1011,Th,Dinner
3575,1005,Th,Dinner
3130,1005,Th,Dinner
11863,1005,F,Dinner
7246,1005,F,Dinner
5473,360,F,Dinner
5623,976,F,Dinner
14741,539,F,Dinner
3575,1005,F,Dinner
3211,1005,F,Dinner
1619,803,F,Dinner
5155,1005,M,Dinner
9425,1005,M,Dinner
3687,883,M,Dinner
4152,1005,M,Dinner
14915,1005,T,Dinner
5478,329,T,Dinner
9019,1005,T,Dinner
535,1005,T,Dinner
3575,1005,T,Dinner
3211,1005,T,Dinner
18540,1005,W,Dinner
5691,1005,W,Dinner
5159,1005,W,Dinner
3086,1005,Th,Dinner
5281,1005,Th,Dinner
9455,1005,Th,Dinner
3575,536,Th,Dinner
15169,1005,F,Dinner
7246,1005,F,Dinner
9019,1005,F,Dinner
14741,569,F,Dinner
3575,1005,F,Dinner
3130,481,F,Dinner
10326,1005,S,Dinner
3077,1005,S,Dinner
4631,1005,S,Dinner
3993,1005,S,Dinner
3180,1005,S,Dinner
5643,35,Su,Dinner
5478,1005,Su,Dinner
9019,1005,Su,Dinner
15098,399,Su,Dinner
3445,456,Su,Dinner
3053,1005,M,Dinner
3907,1005,M,Dinner
9019,1005,M,Dinner
3687,1005,M,Dinner
5449,123,M,Dinner
4024,1005,T,Dinner
3237,521,T,Dinner
9019,1005,T,Dinner
3116,1036,T,Dinner
3575,1005,T,Dinner
3130,1005,T,Dinner
14520,1005,W,Dinner
5329,888,W,Dinner
9019,923,W,Dinner
5691,1005,W,Dinner
9417,953,W,Dinner
6223,1005,Th,Dinner
5129,1005,Th,Dinner
9019,1005,Th,Dinner
5480,1005,Th,Dinner
20184,1005,Th,Dinner
15169,1005,F,Dinner
5094,1005,F,Dinner
7246,588,F,Dinner
9019,1005,F,Dinner
4322,1005,F,Dinner
16569,1005,S,Dinner
3077,1005,S,Dinner
9019,1005,S,Dinner
5691,1005,S,Dinner
5634,1005,S,Dinner
3077,1005,Su,Dinner
5643,1005,Su,Dinner
8738,1005,Su,Dinner
14741,1005,Su,Dinner
3445,246,Su,Dinner
821,808,Su,Dinner
5155,1005,M,Dinner
5478,1005,M,Dinner
9019,1005,M,Dinner
3687,1005,M,Dinner
4152,1005,M,Dinner
14915,1005,T,Dinner
9425,38,T,Dinner
9019,1005,T,Dinner
535,1005,T,Dinner
3575,958,T,Dinner
3211,546,T,Dinner
3616,1005,W,Dinner
18540,1005,W,Dinner
9019,1005,W,Dinner
5691,1005,W,Dinner
5159,1005,W,Dinner
3086,1005,Th,Dinner
5281,1005,Th,Dinner
4321,1005,Th,Dinner
9455,1005,Th,Dinner
3575,1005,Th,Dinner
3130,1005,Th,Dinner
15169,1005,F,Dinner
7246,1005,F,Dinner
9019,1005,F,Dinner
14741,1005,F,Dinner
3575,1005,F,Dinner
3130,1005,F,Dinner
10326,1005,S,Dinner
3077,1005,S,Dinner
4631,1005,S,Dinner
3993,1005,S,Dinner
3180,595,S,Dinner
5643,264,Su,Dinner
5478,266,Su,Dinner
9019,171,Su,Dinner
15098,1005,Su,Dinner
3445,1005,Su,Dinner
3053,1005,M,Dinner
3907,482,M,Dinner
9019,1005,M,Dinner
3687,1005,M,Dinner
5449,1005,M,Dinner
4024,1005,T,Dinner
3237,1005,T,Dinner
9019,1005,T,Dinner
3116,1005,T,Dinner
3575,1005,T,Dinner
3130,1005,T,Dinner
14520,1005,W,Dinner
5329,372,W,Dinner
9019,1005,W,Dinner
5691,1005,W,Dinner
9417,1005,W,Dinner
6223,989,Th,Dinner
5129,1007,Th,Dinner
9019,1005,Th,Dinner
5480,767,Th,Dinner
20184,1005,Th,Dinner
15169,1005,F,Dinner
5094,59,F,Dinner
9019,1005,F,Dinner
4322,1005,F,Dinner
16569,1005,S,Dinner
3077,1005,S,Dinner
9019,1005,S,Dinner
5691,1005,S,Dinner
5634,1005,S,Dinner
3077,1005,Su,Dinner
5643,1005,Su,Dinner
8738,1005,Su,Dinner
14741,1005,Su,Dinner
3445,1005,Su,Dinner
821,1005,Su,Dinner
5155,9,M,Dinner
9425,1005,M,Dinner
9019,1005,M,Dinner
3687,1005,M,Dinner
4152,1005,M,Dinner
14915,301,T,Dinner
5478,1005,T,Dinner
9019,1005,T,Dinner
535,1005,T,Dinner
3575,1005,T,Dinner
3211,1005,T,Dinner
3616,318,W,Dinner
18540,1005,W,Dinner
9019,1005,W,Dinner
5691,1005,W,Dinner
5159,347,W,Dinner
3086,187,Th,Dinner
5281,116,Th,Dinner
9019,1005,Th,Dinner
9455,580,Th,Dinner
3575,1005,Th,Dinner
3130,696,Th,Dinner
15169,1005,F,Dinner
7246,1005,F,Dinner
9019,1005,F,Dinner
14741,1005,F,Dinner
3575,1005,F,Dinner
3130,25,F,Dinner
10326,1005,S,Dinner
3077,1005,S,Dinner
9019,748,S,Dinner
3993,1005,S,Dinner
3180,1005,S,Dinner
5643,1005,Su,Dinner
8331,1005,Su,Dinner
5478,1005,Su,Dinner
9019,1005,Su,Dinner
15098,1005,Su,Dinner
3445,1005,Su,Dinner
3053,837,M,Dinner
3907,1005,M,Dinner
9019,1005,M,Dinner
3687,1005,M,Dinner
5449,1005,M,Dinner
4024,1005,T,Dinner
3237,213,T,Dinner
9019,1005,T,Dinner
3116,1005,T,Dinner
3575,935,T,Dinner
3130,573,T,Dinner
14520,353,W,Dinner
5329,1005,W,Dinner
9019,160,W,Dinner
5691,854,W,Dinner
9417,1005,W,Dinner
5129,1005,Th,Dinner
8226,34,Th,Dinner
9019,1005,Th,Dinner
5480,1005,Th,Dinner
20184,35,Th,Dinner
15169,1005,F,Dinner
5094,1005,F,Dinner
9019,562,F,Dinner
9239,1005,F,Dinner
4322,1005,F,Dinner
3077,1005,S,Dinner
12850,1005,S,Dinner
9019,384,S,Dinner
5691,1005,S,Dinner
5634,661,S,Dinner
3077,131,Su,Dinner
8738,495,Su,Dinner
14741,417,Su,Dinner
3445,1005,Su,Dinner
5155,1005,M,Dinner
9425,908,M,Dinner
3687,313,M,Dinner
4152,206,M,Dinner
14915,1005,T,Dinner
5478,1005,T,Dinner
9019,814,T,Dinner
535,1005,T,Dinner
3575,1005,T,Dinner
3211,1005,T,Dinner
3616,1005,W,Dinner
18540,1005,W,Dinner
5691,1005,W,Dinner
5159,1005,W,Dinner
3086,161,Th,Dinner
5281,185,Th,Dinner
4631,734,Th,Dinner
9455,1005,Th,Dinner
3575,1005,Th,Dinner
3130,1005,Th,Dinner
7246,696,F,Dinner
3775,153,F,Dinner
9019,614,F,Dinner
14741,1009,F,Dinner
3575,1005,F,Dinner
3130,1005,F,Dinner
5643,1005,Su,Dinner
8331,1005,Su,Dinner
5478,1005,Su,Dinner
9019,1005,Su,Dinner
15098,1005,Su,Dinner
3445,1005,Su,Dinner
3053,1005,M,Dinner
3907,1076,M,Dinner
9019,46,M,Dinner
3687,1005,M,Dinner
5449,1005,M,Dinner
4024,10,T,Dinner
3237,228,T,Dinner
9019,1005,T,Dinner
3116,1005,T,Dinner
3575,567,T,Dinner
3130,1005,T,Dinner
14520,1005,W,Dinner
5329,1005,W,Dinner
9019,1005,W,Dinner
5691,1005,W,Dinner
9417,1005,W,Dinner
5129,1005,Th,Dinner
16650,1005,Th,Dinner
9019,132,Th,Dinner
5480,1005,Th,Dinner
20184,1005,Th,Dinner
833,1005,M,Dinner
2690,465,M,Dinner
841,570,M,Dinner
17896,1005,M,Dinner
3327,1005,M,Dinner
3098,1005,M,Dinner
13374,1005,M,Dinner
6376,1005,M,Dinner
15443,167,M,Dinner
18617,1005,M,Dinner
16246,683,M,Dinner
4381,1005,M,Dinner
21452,1005,M,Dinner
3515,1005,M,Dinner
659,983,M,Dinner
6529,977,M,Dinner
4153,1005,M,Dinner
3877,853,M,Dinner
20260,549,M,Dinner
3754,43,M,Dinner
17157,1005,M,Dinner
1198,1005,M,Dinner
14490,1005,M,Dinner
7219,1005,M,Dinner
833,1005,T,Dinner
841,1005,T,Dinner
2690,1005,T,Dinner
5657,1005,T,Dinner
6660,479,T,Dinner
5965,1005,T,Dinner
13374,1005,T,Dinner
6376,500,T,Dinner
15443,378,T,Dinner
18617,1005,T,Dinner
16246,1005,T,Dinner
6938,97,T,Dinner
3883,1005,T,Dinner
9239,901,T,Dinner
14898,1005,T,Dinner
3731,1005,T,Dinner
3877,1005,T,Dinner
20260,1005,T,Dinner
21463,1005,T,Dinner
1529,1005,T,Dinner
1198,549,T,Dinner
18717,1005,T,Dinner
841,1005,W,Dinner
13325,1005,W,Dinner
12958,1005,W,Dinner
10977,471,W,Dinner
8004,1005,W,Dinner
13374,1005,W,Dinner
6376,1005,W,Dinner
15443,1005,W,Dinner
18617,315,W,Dinner
16246,1005,W,Dinner
4381,1005,W,Dinner
7466,1005,W,Dinner
5693,1005,W,Dinner
3731,1005,W,Dinner
3877,119,W,Dinner
20260,1005,W,Dinner
3754,1005,W,Dinner
17157,1005,W,Dinner
1198,1005,W,Dinner
18461,1005,W,Dinner
2690,1005,Th,Dinner
841,966,Th,Dinner
2690,1005,Th,Dinner
3616,1005,Th,Dinner
5629,1005,Th,Dinner
13374,1005,Th,Dinner
6376,1023,Th,Dinner
15443,1005,Th,Dinner
18617,1005,Th,Dinner
16246,1005,Th,Dinner
6938,1005,Th,Dinner
9430,1005,Th,Dinner
5582,1005,Th,Dinner
17932,1005,Th,Dinner
20184,1005,Th,Dinner
3575,1005,Th,Dinner
3731,233,Th,Dinner
3877,587,Th,Dinner
3130,1005,Th,Dinner
20260,1005,Th,Dinner
1529,1005,Th,Dinner
21463,406,Th,Dinner
1198,1005,Th,Dinner
10338,1005,Th,Dinner
7225,1005,Th,Dinner
2690,1005,F,Dinner
833,1005,F,Dinner
841,1005,F,Dinner
5645,1005,F,Dinner
823,869,F,Dinner
2982,1005,F,Dinner
13374,1005,F,Dinner
6376,1005,F,Dinner
15443,1005,F,Dinner
18617,1005,F,Dinner
16246,1005,F,Dinner
4381,1005,F,Dinner
4322,215,F,Dinner
3731,216,F,Dinner
3877,1005,F,Dinner
20260,1007,F,Dinner
3754,47,F,Dinner
17157,1005,F,Dinner
1198,65,F,Dinner
10253,1005,F,Dinner
7441,274,F,Dinner
841,1005,S,Dinner
833,1005,S,Dinner
2690,1005,S,Dinner
17099,1005,S,Dinner
17228,1005,S,Dinner
18271,1005,S,Dinner
13759,1005,S,Dinner
13374,1005,S,Dinner
6376,1005,S,Dinner
15443,770,S,Dinner
18617,1005,S,Dinner
16246,1005,S,Dinner
6938,841,S,Dinner
1054,1005,S,Dinner
5526,1005,S,Dinner
9457,803,S,Dinner
5261,1005,S,Dinner
3731,1005,S,Dinner
3877,1005,S,Dinner
20260,1005,S,Dinner
1198,1005,S,Dinner
1529,927,S,Dinner
21463,1005,S,Dinner
14488,646,S,Dinner
2690,1005,Su,Dinner
833,380,Su,Dinner
841,1005,Su,Dinner
19156,1005,Su,Dinner
9481,46,Su,Dinner
13758,1005,Su,Dinner
13374,1005,Su,Dinner
16246,1005,Su,Dinner
6376,1005,Su,Dinner
15443,1005,Su,Dinner
18617,396,Su,Dinner
6938,1005,Su,Dinner
1529,1005,Su,Dinner
1198,945,Su,Dinner
21463,374,Su,Dinner
17535,1005,Su,Dinner
659,1005,Su,Dinner
4153,1005,Su,Dinner
3575,1005,Su,Dinner
20260,1005,Su,Dinner
3877,1005,Su,Dinner
3130,1005,Su,Dinner
14489,498,Su,Dinner
7221,1005,Su,Dinner
833,1005,M,Dinner
2690,1005,M,Dinner
841,508,M,Dinner
20095,1005,M,Dinner
13967,1005,M,Dinner
16246,1005,M,Dinner
13374,63,M,Dinner
6376,1005,M,Dinner
15443,1005,M,Dinner
18617,1005,M,Dinner
4381,1005,M,Dinner
5487,880,M,Dinner
9457,1005,M,Dinner
4153,581,M,Dinner
4322,1005,M,Dinner
3877,897,M,Dinner
20260,1005,M,Dinner
3754,388,M,Dinner
17157,1005,M,Dinner
1198,1005,M,Dinner
7220,915,M,Dinner
841,1005,T,Dinner
2690,290,T,Dinner
833,1005,T,Dinner
21180,1005,T,Dinner
7431,1005,T,Dinner
20044,1005,T,Dinner
16246,1005,T,Dinner
13374,1005,T,Dinner
6376,1005,T,Dinner
15443,1005,T,Dinner
18617,1005,T,Dinner
6938,1005,T,Dinner
19358,1005,T,Dinner
14779,1005,T,Dinner
15098,1005,T,Dinner
4153,1005,T,Dinner
20184,1005,T,Dinner
3877,41,T,Dinner
9450,1005,T,Dinner
20260,1005,T,Dinner
21463,1005,T,Dinner
1529,726,T,Dinner
1198,1005,T,Dinner
210,863,T,Dinner
841,1005,W,Dinner
833,671,W,Dinner
2690,1005,W,Dinner
10892,720,W,Dinner
12847,888,W,Dinner
21271,131,W,Dinner
13374,1005,W,Dinner
6376,1005,W,Dinner
15443,1005,W,Dinner
16246,1005,W,Dinner
18617,523,W,Dinner
4381,1005,W,Dinner
19358,550,W,Dinner
3687,1005,W,Dinner
4153,1005,W,Dinner
11017,1005,W,Dinner
3877,1005,W,Dinner
20260,1005,W,Dinner
12405,773,W,Dinner
1198,1005,W,Dinner
3754,1005,W,Dinner
17157,1005,W,Dinner
7219,1005,W,Dinner
833,1005,Th,Dinner
841,788,Th,Dinner
2690,1005,Th,Dinner
4459,1005,Th,Dinner
15817,1005,Th,Dinner
4167,1005,Th,Dinner
13374,1005,Th,Dinner
6376,1005,Th,Dinner
15443,1005,Th,Dinner
18617,1005,Th,Dinner
16246,499,Th,Dinner
6938,1005,Th,Dinner
1897,1005,Th,Dinner
14779,134,Th,Dinner
15098,1005,Th,Dinner
4153,1005,Th,Dinner
4322,1005,Th,Dinner
3877,1005,Th,Dinner
21462,1005,Th,Dinner
20260,1005,Th,Dinner
21461,1005,Th,Dinner
21463,101,Th,Dinner
1529,1005,Th,Dinner
1198,1005,Th,Dinner
7441,1005,Th,Dinner
3592,1005,Th,Dinner
841,1005,F,Dinner
833,740,F,Dinner
2690,1005,F,Dinner
7664,1005,F,Dinner
19214,1005,F,Dinner
2982,1005,F,Dinner
13374,1005,F,Dinner
6376,1005,F,Dinner
15443,1005,F,Dinner
18617,591,F,Dinner
16246,1005,F,Dinner
4381,1005,F,Dinner
16277,809,F,Dinner
17932,804,F,Dinner
4153,1005,F,Dinner
20184,1005,F,Dinner
3877,1005,F,Dinner
20260,1005,F,Dinner
1619,1005,F,Dinner
17157,1005,F,Dinner
3754,111,F,Dinner
1198,1005,F,Dinner
7224,1005,F,Dinner
2690,1005,S,Dinner
841,191,S,Dinner
833,642,S,Dinner
12704,1005,S,Dinner
20121,1005,S,Dinner
13759,1005,S,Dinner
13374,1005,S,Dinner
6376,1005,S,Dinner
15443,1005,S,Dinner
18617,658,S,Dinner
16246,41,S,Dinner
328,817,S,Dinner
6938,498,S,Dinner
1072,984,S,Dinner
14405,1005,S,Dinner
3578,1005,S,Dinner
4153,455,S,Dinner
6945,978,S,Dinner
3877,957,S,Dinner
20260,1005,S,Dinner
21461,1005,S,Dinner
9781,1005,S,Dinner
5136,579,S,Dinner
21463,1005,S,Dinner
1198,1005,S,Dinner
1529,1005,S,Dinner
7222,1005,S,Dinner
17569,1005,Su,Dinner
13758,1005,Su,Dinner
13374,1005,Su,Dinner
16246,580,Su,Dinner
6376,1005,Su,Dinner
15443,828,Su,Dinner
18617,231,Su,Dinner
1072,1005,Su,Dinner
6938,1005,Su,Dinner
3623,1005,Su,Dinner
1130,1005,Su,Dinner
5196,1005,Su,Dinner
4322,1005,Su,Dinner
5181,122,Su,Dinner
7854,1005,Su,Dinner
3877,1005,Su,Dinner
21462,1005,Su,Dinner
20260,1005,Su,Dinner
1972,1005,Su,Dinner
21461,1005,Su,Dinner
17157,1005,Su,Dinner
3754,1005,Su,Dinner
1198,1005,Su,Dinner
7219,123,Su,Dinner
10331,222,Su,Dinner
13577,1005,M,Dinner
12654,1005,M,Dinner
14706,1005,M,Dinner
10685,914,M,Dinner
13374,1005,M,Dinner
6376,1005,M,Dinner
15443,1005,M,Dinner
18617,749,M,Dinner
16246,1005,M,Dinner
4381,1005,M,Dinner
4322,1005,M,Dinner
5181,1005,M,Dinner
3877,1005,M,Dinner
6354,1005,M,Dinner
20260,1005,M,Dinner
1198,1005,M,Dinner
3754,1005,M,Dinner
17157,1005,M,Dinner
7225,901,M,Dinner
19688,1005,M,Dinner
13828,1005,T,Dinner
10745,1005,T,Dinner
21465,1005,T,Dinner
13374,956,T,Dinner
6376,1005,T,Dinner
15443,1005,T,Dinner
18617,1005,T,Dinner
16246,1005,T,Dinner
6938,1005,T,Dinner
19358,1005,T,Dinner
659,1005,T,Dinner
17535,1005,T,Dinner
5181,1005,T,Dinner
4322,582,T,Dinner
3877,1005,T,Dinner
9450,513,T,Dinner
20260,1005,T,Dinner
17157,1005,T,Dinner
3754,1005,T,Dinner
1198,1005,T,Dinner
16612,711,T,Dinner
7220,1005,T,Dinner
21470,437,W,Dinner
16811,435,W,Dinner
21469,1005,W,Dinner
13374,1005,W,Dinner
6376,1005,W,Dinner
15443,466,W,Dinner
18617,531,W,Dinner
16246,1005,W,Dinner
4381,634,W,Dinner
19358,27,W,Dinner
5582,1005,W,Dinner
17932,782,W,Dinner
5181,703,W,Dinner
14542,564,W,Dinner
3877,1005,W,Dinner
20260,1005,W,Dinner
12377,104,W,Dinner
21463,1005,W,Dinner
1529,1005,W,Dinner
1198,1005,W,Dinner
14753,1005,W,Dinner
7221,98,W,Dinner
18630,1005,Th,Dinner
5234,1005,Th,Dinner
21471,1005,Th,Dinner
13374,12,Th,Dinner
6376,1005,Th,Dinner
15443,1005,Th,Dinner
18617,1005,Th,Dinner
16246,838,Th,Dinner
6938,1005,Th,Dinner
1667,1005,Th,Dinner
18848,1005,Th,Dinner
5181,1005,Th,Dinner
6211,1005,Th,Dinner
5984,602,Th,Dinner
21460,365,Th,Dinner
3877,1005,Th,Dinner
20260,1005,Th,Dinner
3754,346,Th,Dinner
17157,1005,Th,Dinner
1198,1005,Th,Dinner
7224,1005,Th,Dinner
19519,1005,Th,Dinner
12680,1005,F,Dinner
21472,53,F,Dinner
13374,1005,F,Dinner
6376,1005,F,Dinner
15443,408,F,Dinner
18617,1005,F,Dinner
16246,1005,F,Dinner
4381,476,F,Dinner
14893,1005,F,Dinner
20184,1005,F,Dinner
5181,1005,F,Dinner
3877,649,F,Dinner
20260,1005,F,Dinner
1529,1005,F,Dinner
21463,1005,F,Dinner
1198,1005,F,Dinner
7222,1005,F,Dinner
11788,1005,F,Dinner
11020,1005,S,Dinner
10660,406,S,Dinner
17157,1005,S,Dinner
14386,1005,S,Dinner
13759,1005,S,Dinner
13374,1005,S,Dinner
6376,60,S,Dinner
15443,1005,S,Dinner
18617,1005,S,Dinner
16246,1005,S,Dinner
6938,1005,S,Dinner
3578,1005,S,Dinner
3114,788,S,Dinner
5181,1005,S,Dinner
3877,920,S,Dinner
20260,406,S,Dinner
9285,1005,S,Dinner
829,1005,S,Dinner
17206,1030,S,Dinner
3754,1005,S,Dinner
1198,488,S,Dinner
1529,1005,S,Dinner
14489,1005,S,Dinner
7441,1005,S,Dinner
6365,1005,M,Dinner
4024,1005,M,Dinner
5196,1005,M,Dinner
9430,1005,M,Dinner
5984,1005,M,Dinner
6211,1005,M,Dinner
7436,1005,M,Dinner
13828,1005,T,Dinner
3272,1005,T,Dinner
9430,1005,T,Dinner
14741,1005,T,Dinner
3684,1005,T,Dinner
6476,1005,W,Dinner
10745,1005,W,Dinner
4694,1005,W,Dinner
9430,1005,W,Dinner
14741,619,W,Dinner
20184,867,W,Dinner
13588,208,Th,Dinner
4041,1005,Th,Dinner
5129,1005,Th,Dinner
9430,1005,Th,Dinner
3180,1005,Th,Dinner
4226,1005,Th,Dinner
14147,1005,F,Dinner
19023,1005,F,Dinner
3907,82,F,Dinner
4381,1005,F,Dinner
15098,1005,F,Dinner
4322,928,F,Dinner
17473,1005,S,Dinner
10749,1005,S,Dinner
4232,1005,S,Dinner
9430,337,S,Dinner
14741,1005,S,Dinner
3575,1005,S,Dinner
6727,1005,S,Dinner
16569,44,M,Dinner
5541,1005,M,Dinner
5629,543,M,Dinner
9430,1005,M,Dinner
20184,843,M,Dinner
6211,1005,M,Dinner
7436,1005,M,Dinner
7663,1005,T,Dinner
16727,1005,T,Dinner
12441,1005,T,Dinner
19741,1005,T,Dinner
14741,1005,T,Dinner
4322,1005,T,Dinner
5298,1005,W,Dinner
7246,1005,W,Dinner
15169,1005,W,Dinner
9430,529,W,Dinner
14741,907,W,Dinner
3575,1005,W,Dinner
3130,167,W,Dinner
1619,1005,W,Dinner
18238,1005,Th,Dinner
5297,1005,Th,Dinner
9430,1005,Th,Dinner
14756,1005,Th,Dinner
9741,222,Th,Dinner
20848,1005,F,Dinner
17523,1005,F,Dinner
3237,1005,F,Dinner
9430,1005,F,Dinner
14741,1005,F,Dinner
6529,1005,F,Dinner
3282,1005,S,Dinner
9072,1005,S,Dinner
10010,1005,S,Dinner
9430,1005,S,Dinner
4259,1005,S,Dinner
4322,537,S,Dinner
16572,1005,M,Dinner
21355,1005,M,Dinner
15413,1005,M,Dinner
9430,1005,M,Dinner
14741,1005,M,Dinner
20184,1005,M,Dinner
9429,1005,T,Dinner
5406,1005,T,Dinner
19631,1005,T,Dinner
9430,1005,T,Dinner
14741,1005,T,Dinner
6529,645,T,Dinner
9279,1005,W,Dinner
6644,1005,W,Dinner
14130,1005,W,Dinner
9430,1005,W,Dinner
14741,1005,W,Dinner
3877,1005,W,Dinner
4024,1005,Th,Dinner
13967,127,Th,Dinner
3077,1005,Th,Dinner
4321,1005,Th,Dinner
16187,1005,Th,Dinner
12338,1005,Th,Dinner
3086,649,F,Dinner
13841,1005,F,Dinner
8226,1005,F,Dinner
14741,1005,F,Dinner
5634,886,F,Dinner
7871,1005,S,Dinner
3274,1005,S,Dinner
9430,207,S,Dinner
8492,322,S,Dinner
12749,1005,S,Dinner
14755,1005,M,Dinner
10614,996,M,Dinner
6938,671,M,Dinner
20184,1005,M,Dinner
4415,255,M,Dinner
16594,219,M,Dinner
5433,1005,T,Dinner
12441,1005,T,Dinner
18233,1005,T,Dinner
9430,1005,T,Dinner
558,1005,T,Dinner
4322,1005,T,Dinner
6742,1005,W,Dinner
13967,1005,W,Dinner
5196,1005,W,Dinner
9430,725,W,Dinner
5449,492,W,Dinner
17816,1005,W,Dinner
5543,1005,Th,Dinner
10147,65,Th,Dinner
3907,1005,Th,Dinner
3132,1005,Th,Dinner
1054,1005,Th,Dinner
9455,1077,Th,Dinner
5020,1005,F,Dinner
5034,1059,F,Dinner
4321,1005,F,Dinner
3578,1005,F,Dinner
5598,689,F,Dinner
3575,1005,F,Dinner
3211,1005,F,Dinner
12338,1005,F,Dinner
3616,528,S,Dinner
5129,1005,S,Dinner
9430,1005,S,Dinner
18456,1005,S,Dinner
6529,621,S,Dinner
7351,1005,S,Dinner
6365,1005,M,Dinner
4024,934,M,Dinner
5196,1005,M,Dinner
9430,1005,M,Dinner
5984,1005,M,Dinner
6211,1005,M,Dinner
7436,1005,M,Dinner
13828,1005,T,Dinner
3272,1005,T,Dinner
9430,1005,T,Dinner
14741,1005,T,Dinner
3684,1005,T,Dinner
6476,1066,W,Dinner
10745,302,W,Dinner
4694,266,W,Dinner
9430,1005,W,Dinner
14741,1005,W,Dinner
20184,1005,W,Dinner
13588,1005,Th,Dinner
5129,1005,Th,Dinner
8331,1005,Th,Dinner
9430,1005,Th,Dinner
3180,1005,Th,Dinner
4226,1005,Th,Dinner
14147,1005,F,Dinner
19023,98,F,Dinner
3907,807,F,Dinner
4381,1005,F,Dinner
15098,1005,F,Dinner
4322,1005,F,Dinner
17473,1005,S,Dinner
10749,1005,S,Dinner
4232,1005,S,Dinner
9430,1005,S,Dinner
3687,257,S,Dinner
3575,1005,S,Dinner
6727,1005,S,Dinner
16569,1005,M,Dinner
5541,85,M,Dinner
9430,1005,M,Dinner
18607,1005,M,Dinner
4322,1005,M,Dinner
7663,1005,T,Dinner
16727,972,T,Dinner
12441,101,T,Dinner
19741,1005,T,Dinner
14741,907,T,Dinner
4322,1005,T,Dinner
5298,1005,W,Dinner
7246,1005,W,Dinner
18233,890,W,Dinner
9430,1029,W,Dinner
9457,1005,W,Dinner
3575,1005,W,Dinner
3130,1005,W,Dinner
1619,1005,W,Dinner
5129,1005,Th,Dinner
5586,1005,Th,Dinner
3180,906,Th,Dinner
18238,13,Th,Dinner
9430,1005,Th,Dinner
20848,1005,F,Dinner
3237,1005,F,Dinner
9430,1005,F,Dinner
8014,1005,F,Dinner
6529,1005,F,Dinner
3282,1005,S,Dinner
9072,1005,S,Dinner
10010,1005,S,Dinner
9430,1005,S,Dinner
4322,1005,S,Dinner
3687,1005,M,Dinner
16572,1005,M,Dinner
21355,1005,M,Dinner
9430,228,M,Dinner
20184,1005,M,Dinner
9429,920,T,Dinner
5406,35,T,Dinner
19631,1005,T,Dinner
9430,1005,T,Dinner
14741,260,T,Dinner
6529,1005,T,Dinner
9279,1005,W,Dinner
6644,891,W,Dinner
9430,1005,W,Dinner
14741,634,W,Dinner
3877,736,W,Dinner
4024,1005,Th,Dinner
13967,1005,Th,Dinner
3077,1005,Th,Dinner
4321,1005,Th,Dinner
16187,1005,Th,Dinner
12338,1005,Th,Dinner
3086,1005,F,Dinner
13841,150,F,Dinner
8226,1005,F,Dinner
14741,1005,F,Dinner
5634,1005,F,Dinner
7871,1005,S,Dinner
3274,1005,S,Dinner
9430,939,S,Dinner
8492,681,S,Dinner
12749,820,S,Dinner
14755,1005,M,Dinner
10614,1005,M,Dinner
6938,1005,M,Dinner
20184,1005,M,Dinner
4415,1005,M,Dinner
16594,1005,M,Dinner
5433,1005,T,Dinner
5297,1005,T,Dinner
12441,1005,T,Dinner
9430,207,T,Dinner
14741,451,T,Dinner
4322,1005,T,Dinner
6742,942,W,Dinner
13967,1005,W,Dinner
5196,1005,W,Dinner
9430,1005,W,Dinner
5449,1005,W,Dinner
17816,1005,W,Dinner
5543,1005,Th,Dinner
5281,1005,Th,Dinner
10147,1005,Th,Dinner
3132,1005,Th,Dinner
1054,6,Th,Dinner
14741,1005,Th,Dinner
16569,1005,F,Dinner
5034,1005,F,Dinner
4321,1005,F,Dinner
3578,1005,F,Dinner
5598,1005,F,Dinner
3575,1005,F,Dinner
3211,1005,F,Dinner
12338,563,F,Dinner
3616,1005,S,Dinner
5129,974,S,Dinner
9430,891,S,Dinner
18456,617,S,Dinner
6529,1005,S,Dinner
7351,1005,S,Dinner
